"","id","round","kernel","env","tau","lambda","beta","kError","recency","surprise","negsurprisebias","step","x","y","z","prev_z","chosen","distance"
"28",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,2,0,4,88.4940198228147,9.6616096197627,45,4
"29",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,3,1,8,18.1937194312642,88.4940198228147,90,7
"30",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,4,8,5,71.3875883840971,18.1937194312642,64,3
"31",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,5,4,6,17.8281390884204,71.3875883840971,71,2
"32",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,6,6,2,73.8448423808113,17.8281390884204,29,4
"33",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,7,0,3,85.6938856538335,73.8448423808113,34,3
"34",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,8,4,5,24.4244579457049,85.6938856538335,60,1
"35",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,9,3,5,19.2417468583794,24.4244579457049,59,2
"36",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,10,6,8,52.4979020727608,19.2417468583794,95,2
"37",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,11,2,4,52.8494829553267,52.4979020727608,47,2
"38",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,12,6,0,42.234672553871,52.8494829553267,7,6
"39",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,13,1,3,77.3200591876211,42.234672553871,35,2
"40",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,14,0,7,52.8235513971896,77.3200591876211,78,7
"41",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,15,8,2,60.1303629164502,52.8235513971896,31,6
"42",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,16,1,7,28.5637837146433,60.1303629164502,79,6
"43",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,17,0,6,59.6916038133756,28.5637837146433,67,6
"44",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,18,2,5,32.7852646292684,59.6916038133756,58,3
"45",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,19,5,3,67.863552717299,32.7852646292684,39,2
"46",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,20,7,8,64.3664387624158,67.863552717299,96,1
"47",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,21,5,3,67.863552717299,64.3664387624158,39,2
"48",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,22,3,9,12.0552495974714,67.863552717299,103,6
"49",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,23,10,7,75.8121583880775,12.0552495974714,88,3
"50",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,24,0,2,71.2226736654931,75.8121583880775,23,2
"51",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,25,2,10,1.23050695106661,71.2226736654931,113,8
"52",1,2,"Smooth",15,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,26,7,8,64.3664387624158,1.23050695106661,96,1
"53",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,1,9,2,61.8697143751563,-1,32,-1
"54",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,2,0,8,47.0763077417114,61.8697143751563,89,8
"55",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,3,6,7,42.640926966951,47.0763077417114,84,1
"56",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,4,7,1,81.7553450878097,42.640926966951,19,6
"57",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,5,7,0,53.7054980742642,81.7553450878097,8,7
"58",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,6,2,0,15.4693129293843,53.7054980742642,3,2
"59",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,7,0,5,14.6157171893034,15.4693129293843,56,5
"60",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,8,10,4,50.6699115528863,14.6157171893034,55,6
"61",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,9,3,0,31.2242109275775,50.6699115528863,4,3
"62",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,10,6,4,46.1706494795548,31.2242109275775,51,2
"63",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,11,3,1,31.5288019141082,46.1706494795548,15,2
"64",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,12,6,10,50.981527563297,31.5288019141082,117,4
"65",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,13,1,9,52.0350338861008,50.981527563297,101,8
"66",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,14,10,2,38.275293811437,52.0350338861008,33,8
"67",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,15,2,5,23.9556291364037,38.275293811437,58,3
"68",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,16,9,10,51.0048824024873,23.9556291364037,120,1
"69",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,17,2,6,41.1172529552133,51.0048824024873,69,4
"70",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,18,9,3,64.4492774782654,41.1172529552133,43,6
"71",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,19,2,7,49.4595508688807,64.4492774782654,80,5
"72",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,20,4,10,44.0091820295144,49.4595508688807,115,6
"73",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,21,2,2,7.4649765818664,44.0091820295144,25,0
"74",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,22,0,0,16.6609903248898,7.4649765818664,1,0
"75",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,23,7,4,56.6212677479783,16.6609903248898,52,3
"76",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,24,9,3,64.4492774782654,56.6212677479783,43,6
"77",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,25,0,8,47.0763077417114,64.4492774782654,89,8
"78",1,3,"Smooth",17,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,26,1,5,24.8309813859699,47.0763077417114,57,4
"79",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,1,0,8,52.0729771684709,-1,89,-1
"80",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,2,0,9,68.3595063794981,52.0729771684709,100,9
"81",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,3,4,3,56.3986526263726,68.3595063794981,38,1
"82",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,4,8,4,0,56.3986526263726,53,4
"83",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,5,0,10,63.7822583490947,0,111,10
"84",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,6,0,4,4.03798320017223,63.7822583490947,45,4
"85",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,7,3,9,42.9502637412843,4.03798320017223,103,6
"86",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,8,4,4,50.4175674689362,42.9502637412843,49,0
"87",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,9,6,9,96.3528989866832,50.4175674689362,106,3
"88",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,10,8,4,0,96.3528989866832,53,4
"89",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,11,2,5,44.2527726273895,0,58,3
"90",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,12,2,1,82.3394940348543,44.2527726273895,14,1
"91",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,13,10,9,69.0358121415601,82.3394940348543,110,1
"92",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,14,10,6,23.4299823449696,69.0358121415601,77,4
"93",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,15,0,5,12.0044603791461,23.4299823449696,56,5
"94",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,16,3,7,21.1019069076378,12.0044603791461,81,4
"95",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,17,1,8,41.965101429616,21.1019069076378,90,7
"96",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,18,6,5,20.5308145991558,41.965101429616,62,1
"97",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,19,2,10,43.9174404466603,20.5308145991558,113,8
"98",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,20,10,7,22.0543538332996,43.9174404466603,88,3
"99",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,21,0,0,38.7394201257448,22.0543538332996,1,0
"100",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,22,9,9,47.9237347874,38.7394201257448,109,0
"101",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,23,4,7,33.1779329898247,47.9237347874,82,3
"102",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,24,8,6,9.34143813036096,33.1779329898247,75,2
"103",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,25,9,8,26.2016129094998,9.34143813036096,98,1
"104",1,4,"Smooth",7,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,26,9,7,12.6882363970002,26.2016129094998,87,2
"105",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,1,3,4,8.65433828234796,-1,48,-1
"106",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,2,3,5,32.2817394723175,8.65433828234796,59,2
"107",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,3,4,1,44.2531724199608,32.2817394723175,16,3
"108",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,4,9,5,68.7626332353478,44.2531724199608,65,4
"109",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,5,9,2,81.0542790459019,68.7626332353478,32,7
"110",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,6,2,0,82.99165367156,81.0542790459019,3,2
"111",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,7,6,7,83.2515957689219,82.99165367156,84,1
"112",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,8,0,1,92.6184677065751,83.2515957689219,12,1
"113",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,9,5,4,22.8834300435113,92.6184677065751,50,1
"114",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,10,1,3,43.1933360491454,22.8834300435113,35,2
"115",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,11,9,5,68.7626332353478,43.1933360491454,65,4
"116",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,12,0,3,51.1586057520976,68.7626332353478,34,3
"117",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,13,9,4,71.5074593460302,51.1586057520976,54,5
"118",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,14,10,10,95.7717406068494,71.5074593460302,121,0
"119",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,15,10,2,95.0707321835424,95.7717406068494,33,8
"120",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,16,9,3,77.4552423333355,95.0707321835424,43,6
"121",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,17,9,4,71.5074593460302,77.4552423333355,54,5
"122",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,18,6,9,76.4069386972973,71.5074593460302,106,3
"123",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,19,9,10,77.6300205904345,76.4069386972973,120,1
"124",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,20,6,3,21.6030185542969,77.6300205904345,40,3
"125",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,21,2,6,60.3422994872558,21.6030185542969,69,4
"126",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,22,0,0,100,60.3422994872558,1,0
"127",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,23,1,2,66.7268554315707,100,24,1
"128",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,24,8,5,62.5802986540576,66.7268554315707,64,3
"129",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,25,8,10,61.4268800945594,62.5802986540576,119,2
"130",1,5,"Smooth",9,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,26,2,6,60.3422994872558,61.4268800945594,69,4
"131",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,1,5,3,56.6665929779649,-1,39,-1
"132",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,2,3,5,67.8134073421239,56.6665929779649,59,2
"133",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,3,0,8,55.8745046884818,67.8134073421239,89,8
"134",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,4,9,7,54.9758215535974,55.8745046884818,87,2
"135",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,5,7,5,16.2389919957938,54.9758215535974,63,2
"136",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,6,4,0,36.9442048655924,16.2389919957938,5,4
"137",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,7,2,1,19.3691709598617,36.9442048655924,14,1
"138",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,8,10,3,59.1264223714769,19.3691709598617,44,7
"139",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,9,10,10,56.4515511954586,59.1264223714769,121,0
"140",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,10,9,0,28.5113483042376,56.4515511954586,10,9
"141",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,11,3,0,23.6871247059468,28.5113483042376,4,3
"142",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,12,4,6,74.8971949316653,23.6871247059468,71,2
"143",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,13,9,8,51.6174487169749,74.8971949316653,98,1
"144",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,14,6,8,33.7605848943154,51.6174487169749,95,2
"145",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,15,1,9,71.6139753394853,33.7605848943154,101,8
"146",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,16,1,10,79.6432419284987,71.6139753394853,112,9
"147",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,17,9,6,54.9172404550602,79.6432419284987,76,3
"148",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,18,6,5,12.8527587415821,54.9172404550602,62,1
"149",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,19,3,4,48.5519405855599,12.8527587415821,48,1
"150",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,20,10,4,54.7007127647368,48.5519405855599,55,6
"151",1,6,"Smooth",4,-1.50553873753998,1.28337654895349,2.68984867299508,NA,899.313047655867,19.018599501395,-3.83382526115961,21,1,6,75.2050387218636,54.7007127647368,68,5
