"","id","round","kernel","env","tau","lambda","beta","kError","recency","surprise","negsurprisebias","step","x","y","z","prev_z","chosen","distance"
"40",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,14,9,3,38.4042748349402,75.0049261400183,43,6
"41",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,15,10,10,89.719926479105,38.4042748349402,121,0
"42",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,16,4,6,44.5675013214099,89.719926479105,71,2
"43",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,17,3,2,64.0685374813147,44.5675013214099,26,1
"44",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,18,8,2,46.8607383997992,64.0685374813147,31,6
"45",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,19,10,6,19.9946746465274,46.8607383997992,77,4
"46",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,20,9,3,38.4042748349402,19.9946746465274,43,6
"47",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,21,10,3,45.1684975782812,38.4042748349402,44,7
"48",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,22,10,2,36.4920822803659,45.1684975782812,33,8
"49",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,23,8,6,0,36.4920822803659,75,2
"50",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,24,10,2,36.4920822803659,0,33,8
"51",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,25,8,10,74.9048898544226,36.4920822803659,119,2
"52",1,2,"Smooth",8,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,26,2,0,77.9315899171338,74.9048898544226,3,2
"53",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,1,6,4,19.0248349056454,-1,51,-1
"54",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,2,4,2,43.8104353246433,19.0248349056454,27,2
"55",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,3,3,6,84.7348997203909,43.8104353246433,70,3
"56",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,4,9,2,84.6329014883811,84.7348997203909,32,7
"57",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,5,4,6,83.7026426623693,84.6329014883811,71,2
"58",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,6,9,0,46.8393153087085,83.7026426623693,10,9
"59",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,7,3,6,84.7348997203909,46.8393153087085,70,3
"60",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,8,2,2,8.73230267728196,84.7348997203909,25,0
"61",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,9,1,2,10.331442243655,8.73230267728196,24,1
"62",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,10,10,0,38.9969034534448,10.331442243655,11,10
"63",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,11,10,6,83.6724448811074,38.9969034534448,77,4
"64",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,12,7,9,54.8620084481165,83.6724448811074,107,2
"65",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,13,5,6,64.7322952338435,54.8620084481165,72,1
"66",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,14,4,9,66.2883878518484,64.7322952338435,104,5
"67",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,15,0,2,25.4231614258187,66.2883878518484,23,2
"68",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,16,10,5,73.2897208251301,25.4231614258187,66,5
"69",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,17,6,7,82.1607099418278,73.2897208251301,84,1
"70",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,18,0,4,63.9567815316201,82.1607099418278,45,4
"71",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,19,4,0,64.9787637185982,63.9567815316201,5,4
"72",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,20,4,4,36.4172824717418,64.9787637185982,49,0
"73",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,21,1,6,55.0933814610443,36.4172824717418,68,5
"74",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,22,7,4,24.8955546928927,55.0933814610443,52,3
"75",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,23,4,6,83.7026426623693,24.8955546928927,71,2
"76",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,24,1,0,34.1611666479811,83.7026426623693,2,1
"77",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,25,10,7,90.1757370035055,34.1611666479811,88,3
"78",1,3,"Smooth",0,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,26,2,1,24.5810623417865,90.1757370035055,14,1
"79",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,1,1,1,45.4901650190308,-1,13,-1
"80",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,2,2,0,45.0214337042454,45.4901650190308,3,2
"81",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,3,0,3,85.6938856538335,45.0214337042454,34,3
"82",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,4,2,2,52.2008778366039,85.6938856538335,25,0
"83",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,5,0,1,61.4007680763524,52.2008778366039,12,1
"84",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,6,1,1,45.4901650190308,61.4007680763524,13,0
"85",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,7,6,7,54.9507086736289,45.4901650190308,84,1
"86",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,8,2,4,52.8494829553267,54.9507086736289,47,2
"87",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,9,8,5,71.3875883840971,52.8494829553267,64,3
"88",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,10,10,9,97.0941367364937,71.3875883840971,110,1
"89",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,11,10,0,40.4675805465816,97.0941367364937,11,10
"90",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,12,10,9,97.0941367364937,40.4675805465816,110,1
"91",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,13,8,4,75.3800441782062,97.0941367364937,53,4
"92",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,14,8,10,43.5788930774329,75.3800441782062,119,2
"93",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,15,3,4,38.7885267719963,43.5788930774329,48,1
"94",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,16,2,1,44.1273146321849,38.7885267719963,14,1
"95",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,17,5,1,65.7206225695264,44.1273146321849,17,4
"96",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,18,8,3,69.7446908012948,65.7206225695264,42,5
"97",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,19,6,9,43.4634731682841,69.7446908012948,106,3
"98",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,20,4,8,27.7104057679884,43.4634731682841,93,4
"99",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,21,5,9,36.6661805399094,27.7104057679884,105,4
"100",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,22,1,6,39.4546279183903,36.6661805399094,68,5
"101",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,23,10,6,46.4573732881052,39.4546279183903,77,4
"102",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,24,6,1,59.7706858547105,46.4573732881052,18,5
"103",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,25,10,0,40.4675805465816,59.7706858547105,11,10
"104",1,4,"Smooth",15,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,26,10,10,75.8500959871865,40.4675805465816,121,0
"105",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,1,5,7,17.3350002344291,-1,83,-1
"106",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,2,3,4,13.4837403130813,17.3350002344291,48,1
"107",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,3,2,5,35.9619776253736,13.4837403130813,58,3
"108",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,4,2,5,35.9619776253736,35.9619776253736,58,3
"109",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,5,5,0,47.5484325394545,35.9619776253736,6,5
"110",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,6,4,1,23.6653722551938,47.5484325394545,16,3
"111",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,7,7,4,21.9554933258387,23.6653722551938,52,3
"112",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,8,7,9,27.920140139533,21.9554933258387,107,2
"113",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,9,0,1,26.6628731900686,27.920140139533,12,1
"114",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,10,5,6,14.0727041031991,26.6628731900686,72,1
"115",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,11,5,10,48.2644992925558,14.0727041031991,116,5
"116",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,12,7,9,27.920140139533,48.2644992925558,107,2
"117",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,13,4,2,7.33859013483443,27.920140139533,27,2
"118",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,14,5,6,14.0727041031991,7.33859013483443,72,1
"119",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,15,1,5,45.4786999518337,14.0727041031991,57,4
"120",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,16,3,4,13.4837403130813,45.4786999518337,48,1
"121",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,17,2,6,41.5165248815891,13.4837403130813,69,4
"122",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,18,7,5,11.9252022551726,41.5165248815891,63,2
"123",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,19,5,9,35.1550788510493,11.9252022551726,105,4
"124",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,20,6,9,33.4745957998964,35.1550788510493,106,3
"125",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,21,6,9,33.4745957998964,33.4745957998964,106,3
"126",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,22,0,10,17.7477398088367,33.4745957998964,111,10
"127",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,23,10,3,55.0859275688741,17.7477398088367,44,7
"128",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,24,2,2,13.0891440433312,55.0859275688741,25,0
"129",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,25,6,6,12.8279437953133,13.0891440433312,73,0
"130",1,5,"Smooth",1,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,26,5,10,48.2644992925558,12.8279437953133,116,5
"131",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,1,3,4,54.43256941169,-1,48,-1
"132",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,2,8,10,52.405693367168,54.43256941169,119,2
"133",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,3,0,8,52.0729771684709,52.405693367168,89,8
"134",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,4,6,1,64.7013095308306,52.0729771684709,18,5
"135",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,5,8,3,2.90961716057676,64.7013095308306,42,5
"136",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,6,9,5,13.9501327660169,2.90961716057676,65,4
"137",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,7,2,5,44.2527726273895,13.9501327660169,58,3
"138",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,8,3,1,76.5751875701769,44.2527726273895,15,2
"139",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,9,2,3,50.5475825825089,76.5751875701769,36,1
"140",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,10,0,10,63.7822583490947,50.5475825825089,111,10
"141",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,11,2,10,43.9174404466603,63.7822583490947,113,8
"142",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,12,10,4,17.6432823163523,43.9174404466603,55,6
"143",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,13,7,10,76.0749570923356,17.6432823163523,118,3
"144",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,14,0,8,52.0729771684709,76.0749570923356,89,8
"145",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,15,4,10,74.3802293887672,52.0729771684709,115,6
"146",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,16,3,2,70.9971007555792,74.3802293887672,26,1
"147",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,17,10,4,17.6432823163523,70.9971007555792,55,6
"148",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,18,9,2,10.1346129593734,17.6432823163523,32,7
"149",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,19,3,2,70.9971007555792,10.1346129593734,26,1
"150",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,20,3,1,76.5751875701769,70.9971007555792,15,2
"151",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,21,7,10,76.0749570923356,76.5751875701769,118,3
"152",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,22,4,1,68.1540759288328,76.0749570923356,16,3
"153",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,23,7,9,76.1572135114836,68.1540759288328,107,2
"154",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,24,10,9,69.0358121415601,76.1572135114836,110,1
"155",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,25,8,0,66.9296960544924,69.0358121415601,9,8
"156",1,6,"Smooth",7,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,26,9,6,12.3405354681122,66.9296960544924,76,3
"157",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,1,2,10,73.0761601084245,-1,113,-1
"158",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,2,3,1,56.3241685928392,73.0761601084245,15,2
"159",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,3,4,1,44.2531724199608,56.3241685928392,16,3
"160",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,4,7,3,42.3445279510293,44.2531724199608,41,4
"161",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,5,8,9,59.9719081714886,42.3445279510293,108,1
"162",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,6,8,2,63.053413908134,59.9719081714886,31,6
"163",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,7,2,6,60.3422994872558,63.053413908134,69,4
"164",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,8,4,9,80.2757023410579,60.3422994872558,104,5
"165",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,9,8,10,61.4268800945594,80.2757023410579,119,2
"166",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,10,1,3,43.1933360491454,61.4268800945594,35,2
"167",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,11,0,7,80.0220185529064,43.1933360491454,78,7
"168",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,12,4,8,87.0912601993762,80.0220185529064,93,4
"169",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,13,2,3,25.946903811515,87.0912601993762,36,1
"170",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,14,9,3,77.4552423333355,25.946903811515,43,6
"171",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,15,5,8,89.8147941722478,77.4552423333355,94,3
"172",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,16,3,10,71.9742911077322,89.8147941722478,114,7
"173",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,17,2,0,82.99165367156,71.9742911077322,3,2
"174",1,7,"Smooth",9,-1.42722846106213,1.56279064339727,2.72092896244266,NA,525.026290759713,0,1,18,3,9,78.9074106664439,82.99165367156,103,6
